,title,price,url,id,location,image_src,department,scraped_at,condition,description,time_posted
0,Fogao Semi Novo,R$350,https://www.facebook.com/marketplace/item/746274803576663/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%226007059916052343%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6007059916052343%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A0%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00027358488308492%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226007059916052343%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,746274803576663,"São Paulo, SP",https://scontent.fcgh5-1.fna.fbcdn.net/v/t45.5328-4/338613186_8925501174190117_7788432800521594081_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEE5Krn2h71DP6rrrNzEWbz9T_OMLLIq-D1P84wssir4O5m87Zb4TiFXhTUtUuRsxkBkV0RmG3nFIw19LpXq-3u&_nc_ohc=Y2JzTiofvIsAX_Z7gNz&_nc_ht=scontent.fcgh5-1.fna&oh=00_AfD_hhRmfd-xaxn1BvuEdwfQ3fsDZmP63czy6vIYr67bOg&oe=643BC1E8,appliances,2023-04-11 19:58,Used - like new,Fogão sem nenhuma avariação,"Listed a week ago in São Paulo, SP"
1,Vende-se,R$300,https://www.facebook.com/marketplace/item/136382439392461/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%229057857160953804%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9057857160953804%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A2%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.0001708720884731%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229057857160953804%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,136382439392461,"São Paulo, SP",https://scontent.fcgh5-1.fna.fbcdn.net/v/t45.5328-4/338325356_6214712268610960_7517199302707179842_n.jpg?stp=c0.80.526.526a_dst-jpg_p526x395&_nc_cat=1&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGTolY77erLa6mbn1-KZBr6VI1oc730r0VUjWhzvfSvRco4Vvzyj1YG6TXXHgA0fcGonaJpTEoz7XWQPUI3yXBN&_nc_ohc=YNvld9CGQKcAX_Adw2s&_nc_ht=scontent.fcgh5-1.fna&oh=00_AfBLduEe-r1i3zvxD87itiKj2zFkEnli39EK0qdCSnOifw&oe=643A1332,appliances,2023-04-11 19:58,Used - like new,Fogão ELECTROLUX dois fornos novo ,"Listed a week ago in São Paulo, SP"
3,Lava e seca SANSUNG 10kg,R$900,https://www.facebook.com/marketplace/item/836512141150712/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%225991384407619492%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5991384407619492%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A6%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00013737579606104%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225991384407619492%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,836512141150712,"São Paulo, SP",https://scontent.fcgh4-1.fna.fbcdn.net/v/t45.5328-4/339488713_5789019181223964_1038032949766098235_n.jpg?stp=c0.28.526.526a_dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFnNpPAjkf2CRdl-Gy2zJoB9gQwE-X_EcP2BDAT5f8Rw51puBuSMBVw2cyDggi2fFJ4Qf3oS_1sy74-YmzXgscS&_nc_ohc=h9WbIWsmI20AX9pZybA&_nc_ht=scontent.fcgh4-1.fna&oh=00_AfCMXYcg5_AmJihbbm0p4lC7EoprAY-ZbNrXxiM1xqq1Fg&oe=643BA823,appliances,2023-04-11 19:58,Used - like new,"Máquina em ótimo estado de conservação com nota fiscal, só estou vendendo por não estar em uso ! ","Listed a week ago in São Paulo, SP"
5,Balcão de cozinha,R$200,https://www.facebook.com/marketplace/item/906869587312210/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%226066407483448646%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6066407483448646%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A8%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00013737379606104%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226066407483448646%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,906869587312210,"São Paulo, SP",https://scontent.fcgh4-1.fna.fbcdn.net/v/t45.5328-4/340486265_6068614356591812_6224192604113939043_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFQgSafo9rhZGsQ1sq83SKOUTaNkuOAMflRNo2S44Ax-diGuQh61VWs7R5lo_ZlVENssg2iFBT6yMAjW95yM-6z&_nc_ohc=IDl3C814Rs4AX9s2w8C&_nc_ht=scontent.fcgh4-1.fna&oh=00_AfC4K6w1JZmZ4RANJFw1zrYieCyOgHaPQ5olXCnJk4-KzQ&oe=6439FB8F,appliances,2023-04-11 19:58,Used - like new,Balcão de cozinha armário espaçoso,"Listed 2 days ago in São Paulo, SP"
10,Moedor de Café Crux Artisan,R$400,https://www.facebook.com/marketplace/item/205874645370463/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%226099708943406307%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6099708943406307%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A14%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A0.00013736779606104%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226099708943406307%5C%22%3A3502%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,205874645370463,"São Paulo, SP",https://scontent.fcgh5-1.fna.fbcdn.net/v/t45.5328-4/335952464_5952840591497164_9090822395034148897_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=108&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGA2-kmdICoOgd1nwtjkiTBViU-1isb5zRWJT7WKxvnNIE1gYorDl9pwcP69RZ1jQJBNKGKDD-unpRNyW7EPRp_&_nc_ohc=JVtgrmyjyzUAX_Uo6wq&_nc_ht=scontent.fcgh5-1.fna&oh=00_AfDNbhzOmgt4FtFYq2LD5mVjX4NZuzRMpsfAGTCVoQNMBw&oe=643B4ECF,appliances,2023-04-11 19:58,New,Moedor de Café Crux Artisan series. Nunca usado,"Listed 3 weeks ago in São Paulo, SP"
16,Maquina lava louças bosch,R$600,https://www.facebook.com/marketplace/item/1296462384263226/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368948345131044770%22%2C%22mf_story_key%22%3A%225865341320208184%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5865341320208184%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A20%2C%5C%22ranking_signature%5C%22%3A6065947565302480896%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A9.4804326279574e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225865341320208184%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1296462384263226,"São Paulo, SP",https://scontent.fcgh4-1.fna.fbcdn.net/v/t45.5328-4/321963853_5704955376264891_6569904155438789044_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=100&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeHdaUO-QBw5pIzeNG4LG_WCD_7CoJYXmrYP_sKglheatqPRlU848aa0tUAWZ3isy0X074Dfrdi9SVi-OMJqBnvX&_nc_ohc=2a9JXPzlmV8AX_vCvzr&_nc_ht=scontent.fcgh4-1.fna&oh=00_AfBIW75GqrUst9f9Zv2ETRMtwxfuyZ-8Abgwh5kqr94vvQ&oe=643A364A,appliances,2023-04-11 19:58,Used - Good,"Maquina de lavar louça da marca bosch. 
Em otimo estado. 

Usada poucas vezes. 
Medidas 60cm comprimento x 60cm largura x 85cm altura

Retirada no boaçava.","Listed 10 weeks ago in São Paulo, SP"
1,Trabalhamos com móveis usados  interessados chama no WhatsApp [hidden information].,R$10,https://www.facebook.com/marketplace/item/1002577627397868/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368197587426819850%22%2C%22mf_story_key%22%3A%225871833282920455%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5871833282920455%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A1%2C%5C%22ranking_signature%5C%22%3A8000015125882863616%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A4.0510556218827e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225871833282920455%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1002577627397868,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340855327_9184587358281723_1731215579277310126_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=110&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEEZzFXPHxAvUaEPf9dXTj_9nXcQanX4lT2ddxBqdfiVDvT_6-Hc1KIWAnjsMiA-I3zesav40UcKznm6r-cYZiZ&_nc_ohc=jHN0c1piFAoAX81yfCL&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfC-9DY2owYO27Yd_c6SIpk_W9JyXCGzMCNsFGSMriYEOQ&oe=643BAD0F,furniture,2023-04-11 23:00,,Tudo em perfeita condições.,"Listed a day ago in São Paulo, SP"
21,Crepe francês,R$32,https://www.facebook.com/marketplace/item/916102766365528/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368197312590526717%22%2C%22mf_story_key%22%3A%229190830687658080%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9190830687658080%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A21%2C%5C%22ranking_signature%5C%22%3A8000015125882863616%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A1.4047587770457e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229190830687658080%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,916102766365528,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/335898386_9761619490530375_6066218187320127059_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=106&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeGm0MjlAqOHBCG9JUVOzqwUEqLz5S9kuo4SovPlL2S6jp_ea32dAgEpyh_8pmNM0Lu5J1w3cUsiOZEEOt94mzoG&_nc_ohc=GJK0NijPoTcAX8xudAC&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDA4bf3KD3UZ6izrQVlG1z6Wtq_gFhioSiMAkpoY3pQsQ&oe=643B0724,furniture,2023-04-11 23:00,New,"Buffet de Crepe Francês em sua festa, domicílio 
A partir de R$32 por pessoa😍
Venha conhecer nossos serviços e leve o Melhor do crepe Francês em seu evento.
https://instagram.com/crepetrigodourado?igshid=YmMyMTA2M2Y=


Entrada com Saladas
📍Crepe Salgado
📍Crepe Doce
📍4 Horas de evento a vontade 
📍crianças menores que 6     anos não pagam 
📍pacotes mínimos de 30 pessoas
 🍽 pratos e talheres inclusos

Atendemos em todas Regiões de São Paulo (consulte taxa de deslocamento)
Entre em contato conosco e reserve sua festa!!
☎️ (1198625-1299)","Listed  in São Paulo, SP"
22,"Divisórias usadas e novas zona sul,zona norte,zona leste..",R$35,https://www.facebook.com/marketplace/item/1294329264762683/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368197312590526717%22%2C%22mf_story_key%22%3A%226139836526083092%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6139836526083092%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A22%2C%5C%22ranking_signature%5C%22%3A0%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A-0.68627792964889%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226139836526083092%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,1294329264762683,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/339430330_4454874531302821_5325966452982948074_n.jpg?stp=c0.76.456.456a_dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFTgzI5oKgH2KrDoTKXG0aha9v3XWrTUHdr2_ddatNQd1E0pXmQ-2umaO3kZbCd7wXNuMtvnsIgma-IuU6dUPM1&_nc_ohc=ZP-HpIO-rwcAX8VNzgw&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfA7PNgv2nLE_BXxTu6-tnKd_-qqYxhPzpOrINg3Ydpy6Q&oe=643A240F,furniture,2023-04-11 23:00,Used - Good,"Divisórias e Forros 
Divisórias usadas e novas whatsapp [hidden information]
Parede de Divisórias para seu escritório ,loja ,salão ou residência
tapumes/remanejamento /Forro
zona Sul
zona norte
zona Leste
vendemos e compramos divisórias","Listed a week ago in São Paulo, SP"
15,Frigobar Brastemp  Branco 127 litros     110v e 220 v,R$599,https://www.facebook.com/marketplace/item/197161173055984/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187898156480925%22%2C%22mf_story_key%22%3A%225941658732617566%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A5941658732617566%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A24%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.7036966383349e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%225941658732617566%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,197161173055984,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334578994_8936537636388603_7143882011508830790_n.jpg?stp=c0.86.526.526a_dst-jpg_p526x395&_nc_cat=104&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFBkswpC9uUodyvTRZ5niRAg5mjgyb4K_qDmaODJvgr-n0ruKjf716C3ZXKSbOJCWcsTvGosSx88zPFC0ZGQAk8&_nc_ohc=Qd3guXbKczgAX8nN7c1&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAzbJkI-FgtX6PU_MtYpOZ9ifFSgQc4ytLIoUXse6yT0Q&oe=643A65B9,appliances,2023-04-11 23:02,Used - like new,"O frigobar é novo não possui avaria
Tem nota e garantia. preço imperdivel.","Listed  in São Paulo, SP"
16,Microondas,R$450,https://www.facebook.com/marketplace/item/773983040945151/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187898156480925%22%2C%22mf_story_key%22%3A%226043062072408288%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6043062072408288%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A25%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.6583577696738e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226043062072408288%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,773983040945151,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340865339_6200665939955381_5302996387968361376_n.jpg?stp=c0.0.526.526a_dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFEPAnD6-mn06gXJD59b4ojM6j6aVlgN7wzqPppWWA3vLFAdf42Edj9v6n1OMK6-Z-ZUDe57It-g78oOWM9GB4P&_nc_ohc=zsM9iaL_DBkAX-c9KUY&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBbWZloNDcdQeiZgCjRdcHAxunNAtb7AUQXIVtUXc18Xg&oe=643B40C5,appliances,2023-04-11 23:02,New,"Vendo Forno Microondas Novo

R$450,00 A Retirar.
Entrego Caso For Procimo

Aceito Cartão de Crédito","Listed 15 hours ago in São Paulo, SP"
17,LAVA E SECA 9KG ELECTROLUX (PEQUENO DEFEITO) FUNCIONA PERFEITAMENTE,R$800,https://www.facebook.com/marketplace/item/602342041948717/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187898156480925%22%2C%22mf_story_key%22%3A%229110444179027454%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9110444179027454%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A26%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.258040457026e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229110444179027454%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,602342041948717,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/329953369_6554836527879760_4628685196627969853_n.jpg?stp=c0.39.526.526a_dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFiv67sr98sJ57qyOqh0JG4bW-frvAq7Jdtb5-u8CrslxGyu1U3feeT7kU45y4ZAZdDBI-SL5wsP4Wew0FFWgnm&_nc_ohc=8JXTgwXFWhgAX-ebGuR&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBpeGAVddJj1Ixyw_jYudRne7eOv7bsbohlmKsLPkBxWw&oe=643A83CA,appliances,2023-04-11 23:02,Used - Good,"RETIRAR NO LOCAL!!!

NÃO ENTREGO

[hidden information]","Listed  in São Paulo, SP"
18,Lava Roupas Consul 12 Kg,R$420,https://www.facebook.com/marketplace/item/3384038231856335/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187898156480925%22%2C%22mf_story_key%22%3A%229112631995444916%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A9112631995444916%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A27%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.1108380572655e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%229112631995444916%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,3384038231856335,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/340707038_6113892218646639_8396813418576909926_n.jpg?stp=c0.292.526.526a_dst-jpg_p526x395&_nc_cat=101&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeG0mbe61ItGJNJJWYgwMGTm5JlpPgy5ePzkmWk-DLl4_ATT6mXT_eNaA6EKs7v4CgTvWrslEnIMltZL9ZeY_0Oc&_nc_ohc=oKwYpwuF4uoAX8pMmm1&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfBCA-nK54NHOqIECpmyjfvJYQOMvFJqKDajK9AOH8MA2g&oe=643A15EB,appliances,2023-04-11 23:02,Used - like new,Vendendo barato pois comprei uma de 15 kg,"Listed a day ago in São Paulo, SP"
19,Lava e seca,R$400,https://www.facebook.com/marketplace/item/599976345342942/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187898156480925%22%2C%22mf_story_key%22%3A%226665800593447169%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6665800593447169%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A28%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.0904656453614e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226665800593447169%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,599976345342942,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334866259_5240960046007185_2821318679963540179_n.jpg?stp=c89.0.540.540a_dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeFX5Ho0feDKuNGyd4EulQRWvHlgWsWZ_Ma8eWBaxZn8xvdxF0uTGVdjD5su2eyPWvGwbes9Rc9pYuBKndFj7lW8&_nc_ohc=WgjAEh749_8AX_xCmGk&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfC6AsoUKiAvc45aEVqYDNFH6YS3iY0vj-ij0fzMnzA98Q&oe=643B59B1,appliances,2023-04-11 23:02,Used - Good,"Para retirada de peças 
 Caiu a energia e ela parou de funcionar w","Listed  in São Paulo, SP"
20,Microondas,R$350,https://www.facebook.com/marketplace/item/225618836806848/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187623263362743%22%2C%22mf_story_key%22%3A%228929934640413070%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A8929934640413070%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A29%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A7.0822227290386e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%228929934640413070%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,225618836806848,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/336247040_5874675415983911_7801027189997512349_n.jpg?stp=c90.0.540.540a_dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEUx_On2oRJUy8WS8a3aSoHQSBxq5zyLfxBIHGrnPIt_LFsMso22c5czEsgv9SqyuWjlqqiMkoE5kFycQ4xXs8b&_nc_ohc=9kWwEShNsL0AX955MgG&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfDFxeRJWIM5ngpIzRfghbdjsAlz1ER0go7wyKZCIW4HzQ&oe=643B4E87,appliances,2023-04-11 23:02,Used - like new,"Marca Philco 28 litros ótimo estado funcionando perfeitamente ele e espelhado cinza por fora branco por dentro 
","Listed  in São Paulo, SP"
21,Lava Loucas Electrolux,"R$2,200",https://www.facebook.com/marketplace/item/954188912376426/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187623263362743%22%2C%22mf_story_key%22%3A%226448587308498880%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6448587308498880%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A32%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A6.7801840764998e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226448587308498880%5C%22%3A3001%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,954188912376426,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/328571090_5849086145210953_7704754017430762261_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=109&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeEHbZ1v8lyPPvoY6WJoGjF8Ga9zwSOmqH8Zr3PBI6aofzoKjQt0HVvakt_5uWz_VNcI04MJGp0yOcFczUim_bkW&_nc_ohc=8xxNEi8J4lAAX9u2AWs&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfAd5904gonlbFTHkBkaip84a6h-2-AxpeHlYk0nNsrFFw&oe=643A88D8,appliances,2023-04-11 23:02,Used - like new,"Lava louças blue touch 10 serviços.
Está em estado de novo, super conservada;
Tem função lavagem rápida de 30 minutos;
Tem função de lavagem de panelas.
110v

Motivo da venda mudança.

Estudo troca por uma menor com pagamento da diferença, aceito negociação.
Aceito cartão.
","Listed a week ago in São Paulo, SP"
47,"Máquina LG Lava E Seca LG Smart 8,5kg Branca","R$1,400",https://www.facebook.com/marketplace/item/633818432098386/?ref=category_feed&referral_code=null&referral_story_type=listing&tracking=%7B%22qid%22%3A%22-4368187554353381026%22%2C%22mf_story_key%22%3A%226228287817230031%22%2C%22commerce_rank_obj%22%3A%22%7B%5C%22target_id%5C%22%3A6228287817230031%2C%5C%22target_type%5C%22%3A0%2C%5C%22primary_position%5C%22%3A68%2C%5C%22ranking_signature%5C%22%3A473677331597099008%2C%5C%22commerce_channel%5C%22%3A504%2C%5C%22value%5C%22%3A4.9075034523244e-5%2C%5C%22candidate_retrieval_source_map%5C%22%3A%7B%5C%226228287817230031%5C%22%3A3003%7D%7D%22%2C%22ftmd_400706%22%3A%22111112l%22%7D&__tn__=!%3AD,633818432098386,"São Paulo, SP",https://scontent.fcgh65-1.fna.fbcdn.net/v/t45.5328-4/334623980_6472969909490457_8016439688320399616_n.jpg?stp=c0.87.526.526a_dst-jpg_p526x395&_nc_cat=105&ccb=1-7&_nc_sid=c48759&_nc_eui2=AeG0CQ9zPWRVcJVdtocfRXYoKpNES2llv4Eqk0RLaWW_gWmIYyWMbHo8yvG5V5RwISqPuRLgsLqgJzvLsok17ei3&_nc_ohc=jdYYorHwz1EAX84lApv&_nc_oc=AQkmMsx0wLrz40Aw9SS7q6Khcg862Bv1VwBkbmMlTKV9h1aAYGU25fU9a4zl2rASfhu-ShPPwlPeH8E03qsj-0T9&_nc_ht=scontent.fcgh65-1.fna&oh=00_AfCPE4YwZbhbAVwGBvQhH2wGonHOtAHx9Qyh6ZeNMFKrdA&oe=643BA656,appliances,2023-04-11 23:02,Used - Good,"Máquina de lavar roupas, lava e seca. Está funcionando perfeitamente.","Listed a day ago in São Paulo, SP"
